ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
100.0	11.0	77.0	57.0	1	152	2855	100	11	77	57	100	11	77	57	46	0	0	61.967442750930786	12240	8920.220164060593	8587	29.844771241830074	
100.0	11.0	77.0	57.0	1	153	2878	100	11	77	57	100	11	77	57	46	0	0	129.9602620601654	12320	9050.180426120758	8639	29.878246753246756	
100.0	11.0	77.0	57.0	1	154	2905	100	11	77	57	100	11	77	57	45	0	0	38.49007725715637	12400	9088.670503377914	8687	29.94354838709677	
100.0	11.0	77.0	57.0	1	155	2933	100	11	77	57	100	11	77	57	44	0	0	46.91918659210205	12480	9135.589689970016	8734	30.01602564102565	
100.0	11.0	77.0	57.0	1	156	2948	100	11	77	57	100	11	77	57	43	0	0	90.22883462905884	12560	9225.818524599075	8793	29.992038216560516	
100.0	11.0	77.0	57.0	1	157	2969	100	11	77	57	100	11	77	57	41	0	0	67.26576209068298	12640	9293.084286689758	8845	30.02373417721519	
100.0	11.0	77.0	57.0	2	158	2984	100	11	77	57	100	11	77	57	40	0	0	78.32685971260071	12720	9371.411146402359	8904	30.0	
100.0	11.0	77.0	57.0	2	159	3006	100	11	77	57	100	11	77	57	41	0	0	320.4941554069519	12800	9691.905301809311	8957	30.0234375	
100.0	11.0	77.0	57.0	2	160	3023	100	11	77	57	100	11	77	57	41	0	0	411.4727289676666	12880	10103.378030776978	9013	30.023291925465827	
100.0	11.0	77.0	57.0	2	161	3043	100	11	77	57	100	11	77	57	40	0	0	46.21724724769592	12960	10149.595278024673	9067	30.038580246913583	
100.0	11.0	77.0	57.0	2	162	3058	100	11	77	57	100	11	77	57	39	0	0	58.69371294975281	13040	10208.288990974426	9125	30.02300613496932	
100.0	11.0	77.0	57.0	2	163	3075	100	11	77	57	100	11	77	57	38	0	0	44.88116121292114	13120	10253.170152187347	9183	30.007621951219505	
100.0	11.0	77.0	57.0	2	164	3098	100	11	77	57	100	11	77	57	36	0	0	81.38193416595459	13200	10334.552086353302	9234	30.045454545454547	
100.0	11.0	77.0	57.0	2	165	3120	100	11	77	57	100	11	77	57	33	0	0	46.74827766418457	13280	10381.300364017487	9285	30.082831325301214	
100.0	11.0	77.0	57.0	1	166	3140	100	11	77	57	100	11	77	57	32	0	0	33.26428747177124	13360	10414.564651489258	9338	30.104790419161674	
100.0	11.0	77.0	57.0	1	167	3161	100	11	77	57	100	11	77	57	33	0	0	58.3888783454895	13440	10472.953529834747	9390	30.13392857142857	
100.0	11.0	77.0	57.0	1	168	3184	100	11	77	57	100	11	77	57	34	0	0	61.136714696884155	13520	10534.090244531631	9442	30.162721893491124	
100.0	11.0	77.0	57.0	1	169	3204	100	11	77	57	100	11	77	57	34	0	0	119.05627036094666	13600	10653.146514892578	9496	30.17647058823529	
100.0	11.0	77.0	57.0	1	170	3216	100	11	77	57	100	11	77	57	33	0	0	123.84702181816101	13680	10776.99353671074	9559	30.12426900584795	
100.0	11.0	77.0	57.0	1	171	3240	100	11	77	57	100	11	77	57	33	0	0	44.47280812263489	13760	10821.466344833374	9610	30.15988372093024	
100.0	11.0	77.0	57.0	1	172	3264	100	11	77	57	100	11	77	57	31	0	0	42.923768281936646	13840	10864.39011311531	9660	30.20231213872833	
